Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA,EMA,UpperBB,LowerBB,Daily Return,Cumulative Return,Covariance,Beta
2010-01-19,0.3893294198218314,0.40216949395023754,0.388182985607979,0.3996473550796509,545328000,0.0,0.0,0.4135651305317879,0.4026261116944636,0.43997584972990944,0.38715441133366635,0.018702349718511035,1.2485675393333115,0.00013984207348540355,1.4769833444315958
2010-01-20,0.39460310723352465,0.39964744072196723,0.38932950325306875,0.3980424106121063,719728000,0.0,0.0,0.41418421268463135,0.4021895687342391,0.43832365421224007,0.39004477115702263,-0.004015901637143826,1.2435534149080183,0.00014119960521326904,1.480654760339659
2010-01-21,0.39781304258401357,0.4049209454236231,0.3872658372090729,0.39093443751335144,608632000,0.0,0.0,0.4137600302696228,0.401117651475107,0.4392522373567652,0.38826782318248043,-0.017857326026702314,1.2213468761463868,0.00014296584554257614,1.435206419385481
2010-01-22,0.3863487141326421,0.3934566177204139,0.3751136689345767,0.3774065375328064,1067916000,0.0,0.0,0.41213209480047225,0.39885945014726887,0.4423626911208417,0.3819014984801028,-0.03460401203483909,1.179083374145504,0.00015477982198227702,1.456340955366413
2010-01-25,0.3835973156102143,0.3911637882070396,0.3808458784840467,0.3838266134262085,643676000,0.0,0.0,0.41053854674100876,0.3974277514119298,0.4432370812393639,0.3778400122426536,0.01701103519661218,1.1991408029228334,0.00015232951555538472,1.43464177289038
2010-01-26,0.3819922367074698,0.3845144028477372,0.3714450312721751,0.3716743290424347,714636000,0.0,0.0,0.4083832442760468,0.3949750445195969,0.4453133345884761,0.37145315396361744,-0.03166086967054493,1.161174962244861,0.00013984103638035313,1.39782995288199
2010-01-27,0.3714450436048631,0.38313868361341297,0.3673178749351897,0.38176295161247253,812504000,0.0,0.0,0.40706483870744703,0.3937167499570136,0.445868019480553,0.36826165793434107,0.02714371637134505,1.1926935660775428,0.00012771280570026802,1.372421915783094
2010-01-28,0.3847437605798254,0.3861194928472304,0.3636493449230986,0.3689229488372803,687764000,0.0,0.0,0.40485222041606905,0.39135543556465807,0.44708357502724155,0.36262086580489655,-0.03363344379269717,1.1525791740609623,0.00010943115169577751,1.3576774704294865
2010-01-29,0.37305006767040044,0.37717723657926117,0.347369917718889,0.3528728187084198,774700000,0.0,0.0,0.4010919079184532,0.3876904244354925,0.4477736691586437,0.35441014667826276,-0.04350537200096938,1.1024357883328701,0.00011850717331532486,1.4423371734103405
2010-02-01,0.3542485835695388,0.38061660403586073,0.351267848444376,0.37992873787879944,949832000,0.0,0.0,0.3986729338765144,0.3869512161919979,0.4444211255315679,0.352924742221461,0.07667328775678817,1.186963164765098,0.00013690436778340443,1.595781743206699
2010-02-02,0.37855300965671496,0.38864164889686614,0.3774065752430491,0.3838266134262085,849812000,0.0,0.0,0.3966666698455811,0.38665363497620847,0.44125164828142893,0.3520816914097332,0.010259491211882299,1.1991408029228334,0.00013796171310817738,1.570044787115545
2010-02-03,0.38038731285786703,0.3886416516275185,0.3785530123164831,0.38703662157058716,562296000,0.0,0.0,0.39451137036085127,0.38669010988995883,0.4363666078337019,0.35265613288800063,0.008363172411951059,1.2091694242038824,0.00013227040810173687,1.590209172749825
2010-02-04,0.38359725929000404,0.38359725929000404,0.3604392766007752,0.364566445350647,783480000,0.0,0.0,0.3910949930548668,0.38458309421954817,0.43086109749534385,0.3513288886143897,-0.0580569769567455,1.1389687028060764,0.00016278292693622286,1.6350031957037494
2010-02-05,0.36410785680834135,0.37282076205356673,0.35768779259275746,0.37190359830856323,604856000,0.0,0.0,0.3884696513414383,0.38337552318040674,0.4258353329948464,0.3511039696880302,0.020125694647677328,1.1618912391320126,0.00015594646144726927,1.7185697376555855
2010-02-08,0.370757162701368,0.3801579338859073,0.3638785576394554,0.37121573090553284,445160000,0.0,0.0,0.3857640579342842,0.38221744772565686,0.41955819331242067,0.35196992255614773,-0.0018495852316536832,1.1597422222553262,0.00015686598441592384,1.7138118941620173
2010-02-09,0.37717734752733334,0.3790116483967431,0.3645665666332326,0.36823514103889465,930144000,0.0,0.0,0.38320751041173934,0.38088579946977474,0.4138914839314417,0.35252353689203697,-0.008029266053373951,1.1504303433995071,0.0001520237101955967,1.6197422001325716
2010-02-10,0.3705279277195441,0.3787822381837586,0.3680057613555859,0.3753429353237152,535828000,0.0,0.0,0.3817171409726143,0.3803579076463405,0.41076553994736564,0.3526687419978629,0.019302324772066726,1.1726363235154447,0.0001504719326650039,1.6313491163468454
2010-02-11,0.3813045438845725,0.3966667908063136,0.3785531060577333,0.3925396203994751,695980000,0.0,0.0,0.3808114618062973,0.38151807076568667,0.40705533941803457,0.3545675841945601,0.045815928467998424,1.226361745432605,0.0001576588727382889,1.6840081265408002
2010-02-12,0.38978807090343426,0.40583815218387653,0.3854316038702804,0.3978131115436554,780212000,0.0,0.0,0.3804904595017433,0.3830699794112075,0.4056632923565477,0.35531762664693894,0.013434290120354353,1.2428370449132509,0.00015515633693131013,1.7248648600355263
2010-02-16,0.4030867529669381,0.406755354251382,0.3982717171977497,0.40515032410621643,457024000,0.0,0.0,0.3811324641108513,0.3851728693821607,0.4081610968625676,0.354103831359135,0.01844386811206422,1.2657597674544185,0.00015906388885858873,1.6878954735414562
2010-02-17,0.4101946340723183,0.41042390455616534,0.3973545576496977,0.4090481996536255,876560000,0.0,0.0,0.38160250633955,0.38744671036039546,0.41026448006378435,0.35294053261531566,0.009620813104390225,1.277937405612154,0.00015925363835925956,1.683035098606944
2010-02-18,0.38657804917719124,0.3886416475143404,0.371674401852552,0.38222160935401917,1515508000,0.0,0.0,0.38081146627664564,0.38694908169312153,0.4084168221750965,0.35320611037819477,-0.06558295653745105,1.1941264922823092,0.00014237167176589673,1.5434492979198928
2010-02-19,0.380616575437462,0.3847437447365724,0.37832370664163983,0.380158007144928,510548000,0.0,0.0,0.3802726447582245,0.38630231268853166,0.40746362756090343,0.3530816619555455,-0.005398967924861275,1.1876794416522498,0.0001413600695229172,1.5359268716404209
2010-02-22,0.3817629812620603,0.38749518015573753,0.37832367832574404,0.380845844745636,458084000,0.0,0.0,0.380444610118866,0.38578264907492255,0.40760275472771423,0.35328646551001774,0.0018093466079376341,1.1898283654213206,0.00014071063092215477,1.5735157098539105
2010-02-23,0.3819922367074698,0.38359723909984583,0.3677764309469038,0.3716743290424347,489764000,0.0,0.0,0.3798369958996773,0.3844389995480189,0.40721939082522374,0.35245460097413084,-0.024081963423618014,1.1611749622448613,0.00014687894196108606,1.5979472025873107
2010-02-24,0.37488440216593477,0.38313874073592863,0.37373796777194407,0.3794701397418976,445868000,0.0,0.0,0.3802267864346504,0.3839657748045788,0.40734056460358875,0.35311300826571207,0.020974843001795973,1.1855304247755636,0.0001490357317450602,1.6001076680646944
2010-02-25,0.37075725829097367,0.37694802630933244,0.3613564846827023,0.3760308623313904,576972000,0.0,0.0,0.3799401819705963,0.3832100688547513,0.4071067199193451,0.3527736440218475,-0.009063367707526249,1.1747855266073628,0.0001421573094435995,1.604348514150058
2010-02-26,0.37419652658790686,0.3769479909303365,0.3691522208487047,0.37144508957862854,393396000,0.0,0.0,0.3800662890076637,0.3820895946379777,0.40704022509696886,0.35309235291835855,-0.012195203139258481,1.1604587784653253,0.00014117839489189593,1.5961951437150281
2010-03-01,0.37167437588116886,0.3881830247590302,0.3686936411578945,0.3863487243652344,555868000,0.0,0.0,0.38174008429050443,0.3824952260405736,0.4055817558490045,0.35789841273200435,0.04012338621440037,1.2070203142195808,0.0001441285394979269,1.6434865935000307
2010-03-02,0.389788146154539,0.3946031550683491,0.38336810693630197,0.386119544506073,538648000,0.0,0.0,0.38204962462186814,0.38284039922776403,0.4059529499992595,0.3581462992444768,-0.000593194294967403,1.206304316655276,0.0001442297490840399,1.6427742790372581
2010-03-03,0.38841237746568896,0.39047594861720475,0.3780944670418014,0.38130447268486023,399300000,0.0,0.0,0.3819235175848007,0.3826941205093923,0.4058139784953613,0.35803305667424007,-0.012470417231461917,1.1912611985184711,0.00014467027751243914,1.6691915239216173
2010-03-04,0.382909476750844,0.38589021190517425,0.3771773042744992,0.3819923400878906,557396000,0.0,0.0,0.3816713035106659,0.38262728427877307,0.4054406811893383,0.35790192583199354,0.0018039846167734463,1.1934102153951576,0.00014210425630726512,1.646435302727103
2010-03-05,0.37924080108894964,0.3964373139074872,0.37924080108894964,0.39368587732315063,632832000,0.0,0.0,0.38312727510929107,0.38368048361633283,0.4060369259952351,0.360217624223347,0.030611967854039968,1.229942850545517,0.00015307895044048688,1.7111200578917587
2010-03-08,0.39391531852777617,0.39506175313312236,0.386348817332703,0.38795384764671326,439312000,0.0,0.0,0.38392978757619856,0.38408747066684523,0.40630219468378576,0.36155738046861136,-0.014559906785105103,1.2120349972905677,0.0001431624961084709,1.6437573742225906
2010-03-09,0.39185164714819676,0.40629672596256955,0.39162234933640033,0.40239885449409485,830832000,0.0,0.0,0.3854889437556267,0.38583141198372617,0.4084687137372846,0.3625091737739688,0.03723382803135844,1.2571636999476727,0.00014254318237561666,1.6391542856497365
2010-03-10,0.4012523905394041,0.40767242813203897,0.4010230927445011,0.4033159613609314,418520000,0.0,0.0,0.3872429847717285,0.3874966071625076,0.4100322127706418,0.3644537567728153,0.002279099099299353,1.2600289006038954,0.00014420106565716013,1.661475069127303
2010-03-11,0.4001059748761586,0.40148170704338604,0.3925395026227104,0.3941445052623749,540660000,0.0,0.0,0.3881830632686615,0.3881297403148759,0.4104505859600063,0.3659155405773167,-0.022740126791929494,1.2313756836426673,0.00014365723478459378,1.6553721786917657
2010-03-12,0.3985010049221342,0.39964743937780556,0.3934566714506576,0.39552026987075806,520352000,0.0,0.0,0.38833209574222566,0.38883360027257896,0.4107616954968246,0.3659024959876267,0.0034905081512359715,1.2356738105036558,0.00014073099530330233,1.633495019770133
2010-03-15,0.39506178752235854,0.39895966005320516,0.38978818241207935,0.39345675706863403,358904000,0.0,0.0,0.3881142780184746,0.3892739009198223,0.41023874216940454,0.36598981386754464,-0.0052172112513937385,1.2292270391964435,0.00014049335565513357,1.639901115340154
2010-03-16,0.3932273282037009,0.4095067053954519,0.39299803042173037,0.40721383690834045,664988000,0.0,0.0,0.3882174536585808,0.3909824662520621,0.41069289040542695,0.36574201691173464,0.034964655181424886,1.272206538761631,0.00014357815926768235,1.6591997908334752
2010-03-17,0.4095067732600436,0.42051254928871606,0.4095067732600436,0.41500964760780334,651168000,0.0,0.0,0.3885155260562897,0.3932707692383232,0.4122755752560625,0.3647554768565169,0.019144267686605376,1.2965620012923333,0.0001437268193992534,1.7094782520727483
2010-03-18,0.41569746648164535,0.41569746648164535,0.3966666515814102,0.40033525228500366,740964000,0.0,0.0,0.3894212082028389,0.3939435771475309,0.4135491655314313,0.36529325087424647,-0.03535916672632977,1.2507166493176138,0.00014486685438821836,1.7293912839734296
2010-03-19,0.4062967482874379,0.4074431827431092,0.3904759363992814,0.39552026987075806,584612000,0.0,0.0,0.3901893213391304,0.3940937383592668,0.4140522798473166,0.3663263628309443,-0.012027375522797423,1.235673810503656,0.00014064084934203936,1.6960071729905295
2010-03-22,0.39047597280540963,0.4035453486851122,0.39047597280540963,0.40194034576416016,435336000,0.0,0.0,0.3912440463900566,0.39484103430259,0.41523255621915983,0.3672555365609534,0.016231976923710922,1.2557312392809852,0.00014064005231565686,1.6915551412619325
2010-03-23,0.40492103158166143,0.4122582064182565,0.4021695671014297,0.41019463539123535,493612000,0.0,0.0,0.39317006170749663,0.3963032820253181,0.41672443845808077,0.3696156849569125,0.020536106200989446,1.2815190693707597,0.00014252164826813156,1.7013987005184499
2010-03-24,0.4067552522411675,0.40790168643839747,0.3957494511479823,0.39643731713294983,436252000,0.0,0.0,0.3940184205770493,0.396316047273664,0.41670128679914864,0.3713355543549499,-0.03353851335760172,1.2385388249446472,0.00014587070556837937,1.7354232788605783
2010-03-25,0.402169580115435,0.4046917468595459,0.3966667056432066,0.39758384227752686,495184000,0.0,0.0,0.39509606957435606,0.39643678965498425,0.4161717099318334,0.3740204292168787,0.002892071697156995,1.2421207680260997,0.00014612552129233337,1.7372459239399927
2010-03-26,0.401023145655958,0.405150315176706,0.3943738367242525,0.39758384227752686,344676000,0.0,0.0,0.396403007209301,0.39654603276189304,0.41430640804413704,0.37849960637446495,0.0,1.2421207680260997,0.00014656989149612357,1.7435064173803008
2010-03-29,0.4001058981106226,0.40354520053566484,0.39460299783066743,0.4026280641555786,394456000,0.0,0.0,0.3972169741988182,0.39712527384700597,0.41467029692380014,0.37976365147383623,0.012687190327344222,1.2578797906195938,0.00014850695943824418,1.7558939287387538
2010-03-30,0.40721389254183726,0.409277463528903,0.3973545512336465,0.4042331576347351,324104000,0.0,0.0,0.39812265485525133,0.39780221516012304,0.4150223994024863,0.38122291030801636,0.003986541480964112,1.2628943805829653,0.00014870456196849343,1.7978654600097819
2010-03-31,0.40262799785215747,0.4044622976434096,0.3968958007545667,0.3989593982696533,389840000,0.0,0.0,0.39900540113449096,0.3979124230753164,0.4139359107357167,0.38407489153326524,-0.013046330479023038,1.246418243133779,0.00015219159044609784,1.9364908695667735
2010-04-01,0.4007939935606094,0.4053797327531691,0.3907053509370812,0.3948325216770172,339664000,0.0,0.0,0.3996474102139473,0.3976190991326212,0.41245033520172425,0.3868444852261703,-0.01034410170692801,1.2335251660574327,0.00015068626658343065,1.9033390287487733
2010-04-05,0.39735448816262775,0.4014816568148169,0.39689589260882513,0.40079379081726074,413636000,0.0,0.0,0.4000028058886528,0.3979214507216345,0.4124999121770379,0.38750569960026765,0.015098222190318866,1.2521492030919177,0.00015271192938769938,1.9067022260850253
2010-04-06,0.39574944466292683,0.3966666084055699,0.3840558051095425,0.39093443751335144,809260000,0.0,0.0,0.40015183538198473,0.3972560208922742,0.41210311917998543,0.38820055158398403,-0.02459956598580293,1.2213468761463875,0.00015316881158382084,1.9161443055738483
2010-04-07,0.38841244983264667,0.4001060947583459,0.385202416258357,0.39345675706863403,817468000,0.0,0.0,0.39970473051071165,0.3968941862424037,0.4119670780957729,0.3874423829256504,0.006452027023575946,1.229227039196444,0.00015221513666555616,1.8903102291398224
2010-04-08,0.3909345204709603,0.39391525543406514,0.3849730505447506,0.38703662157058716,1037600000,0.0,0.0,0.39889076352119446,0.3959553705593736,0.41225547510825233,0.3855260519341366,-0.016317258206159035,1.2091694242038833,0.00015164986812690295,1.8804076731159634
2010-04-09,0.38611948881481656,0.3909345243672955,0.38405589043526006,0.3895587921142578,817572000,0.0,0.0,0.3986614778637886,0.3953461726122197,0.4125173600249314,0.3848055957026458,0.006516619883244479,1.2170491217158617,0.00014663774570778965,1.8453478791517661
2010-04-12,0.39001728143585757,0.39827161861613625,0.3893294154486431,0.39666661620140076,546460000,0.0,0.0,0.3987187951803207,0.39547192914452267,0.4125293751414848,0.38490821521915664,0.0182458315176679,1.239255194939415,0.00014507973711391507,1.8480380074600062
2010-04-13,0.39827165978260604,0.4062967000189213,0.396666657201973,0.4049209952354431,648696000,0.0,0.0,0.3992920070886612,0.3963718402008008,0.41313461383435196,0.3854494003429704,0.020809361556787476,1.2650433043520364,0.00014555655360745713,1.8555331562766872
2010-04-14,0.413633847189435,0.4156974177601284,0.40354521010355937,0.40996524691581726,900720000,0.0,0.0,0.399429577589035,0.3976664503641357,0.4136531200826011,0.38520603509546897,0.012457372523845489,1.280802420053146,0.0001413694416539573,1.818633323238307
2010-04-15,0.4113410724659852,0.4154682418797926,0.40721390305217786,0.41294607520103455,957596000,0.0,0.0,0.3993263989686966,0.3991216527295547,0.41309679226213897,0.3855560056752542,0.007270929201053322,1.2901150437698903,0.000137908507215279,1.825940871500783
2010-04-16,0.39620800882942153,0.39781301108553063,0.3824507724442363,0.3911636769771576,1917736000,0.0,0.0,0.3988678202033043,0.3983637502769454,0.41309987505388607,0.38463576535272254,-0.05274877164838687,1.2220630599259237,0.00015226077886638188,1.945851015713107
2010-04-19,0.388183118045467,0.3904759872554363,0.3762602036202583,0.38932955265045166,1094492000,0.0,0.0,0.39855828434228896,0.3975033505029937,0.41335497875071847,0.38376158993385945,-0.004688892232734165,1.2163329379363257,0.0001458392729219143,2.043143436007926
2010-04-20,0.39208093020223767,0.39620809932716394,0.38566089237825807,0.3907051980495453,678188000,0.0,0.0,0.39799652695655824,0.3968559074121891,0.4131024441198119,0.3828906097933046,0.00353337009669219,1.2206306923668517,0.00013200042156845043,2.105717508847559
2010-04-21,0.39276878214464606,0.3932273504013248,0.3760308084440979,0.38061654567718506,895908000,0.0,0.0,0.3965176224708557,0.39530930153266497,0.4123683950816798,0.38066684986003163,-0.025821648707834433,1.189111995426554,0.00013264212711586464,2.1153094554156633
2010-04-22,0.3744258389689319,0.38336804376360684,0.3691522352181983,0.38222160935401917,656932000,0.0,0.0,0.39580683708190917,0.3940628546585082,0.41289908486865623,0.3787145892951621,0.00421700973082606,1.1941264922823098,0.00012949114038096095,2.083977332975153
2010-04-23,0.38107517106487376,0.3819923350488829,0.37029869241813296,0.3769480288028717,752916000,0.0,0.0,0.3947750464081764,0.3924328712436857,0.4137979882403797,0.3757521045759731,-0.01379718054157164,1.1776509134788171,0.00012701980902389556,2.036668287370422
2010-04-26,0.377406540547284,0.38520228291027225,0.37671867449569096,0.38061654567718506,491092000,0.0,0.0,0.39392668157815935,0.39130750690401894,0.4139112695967022,0.3739420935596165,0.009732155612973914,1.1891119954265539,0.00011840692118429507,1.9772664577659007
2010-04-27,0.3778652478261631,0.38176312044174204,0.3686937699856667,0.36984020471572876,606704000,0.0,0.0,0.39228728860616685,0.3892630019337056,0.41451938950525863,0.3700551877070751,-0.028312854719132807,1.1554448402552637,0.00012147236674416498,1.7820768964992053
2010-04-28,0.3696107592893296,0.3758015262268635,0.36296142410946153,0.3705279231071472,672164000,0.0,0.0,0.39060202687978746,0.38747870871212864,0.41409549308316707,0.36710856067640785,0.0018595014350779593,1.1575933915938719,0.00010368876868992642,1.5831689127402837
2010-04-29,0.3716743413827358,0.38222154716821793,0.366171440712122,0.38176295161247253,987128000,0.0,0.0,0.38974220454692843,0.38693435089311373,0.41320651894733706,0.3662778901465198,0.030321678353176118,1.1926935660775435,0.00010740744149038121,1.6372979592789938
2010-04-30,0.37717724576656386,0.377865111823654,0.35998073100506184,0.36021000146865845,1068048000,0.0,0.0,0.38801107853651046,0.3843891747574513,0.4147713416291052,0.36125081544391574,-0.05645636920182995,1.1253584177664226,0.00012593158371198272,1.7819466389757446
2010-05-03,0.36204429743868116,0.3641078955848465,0.3508092248646249,0.3563121259212494,1078972000,0.0,0.0,0.3857869952917099,0.38171517010638445,0.4153238604704347,0.3562501301129851,-0.010821119712158267,1.1131807796086872,9.214368775819993e-05,1.683703994804386
2010-05-04,0.35080932347818833,0.35149718972027144,0.33315420837507215,0.33819854259490967,1311376000,0.0,0.0,0.3831502005457878,0.3775707293910059,0.41940408994814543,0.34689631114343017,-0.05083628091383874,1.056590808788614,0.00011371122774784105,1.7307322473703963
2010-05-05,0.3313199589998335,0.3409500050917349,0.3283392232888937,0.33246639370918274,1330840000,0.0,0.0,0.38010068237781525,0.3732750783736894,0.42245201568622004,0.33774934906941045,-0.016949064421583948,1.0386825831032023,0.00011566923442623383,1.7701252112966124
2010-05-06,0.33017348530800916,0.3370520927519703,0.29899042662896663,0.3255877196788788,1002888000,0.0,0.0,0.3770282372832298,0.36873342516465984,0.4257044516827928,0.3283520228836668,-0.020689832598000613,1.0171924143363382,0.0001280237620138001,1.5336650369793516
2010-05-07,0.3285682973572891,0.3285682973572891,0.30862032347635066,0.32008469104766846,1153712000,0.0,0.0,0.37355453222990037,0.36410021239161305,0.42803532729491317,0.31907373716488757,-0.01690183105381815,1.0,0.00013300491045408665,1.5193387956868274
2010-05-10,0.3393449714200415,0.34347214146883426,0.330173494570794,0.33384206891059875,979156000,0.0,0.0,0.3704133048653603,0.36121848444104027,0.42650404155646615,0.3143225681742544,0.042980430641343936,1.042980430641344,0.0001583755565195789,1.3493277286937444
2010-05-11,0.33063200111707264,0.3368227413659893,0.3276512662318456,0.33017343282699585,829124000,0.0,0.0,0.3666759267449379,0.3582618128587503,0.42304579127668046,0.3103060622131953,-0.010989136556619372,1.0315189762631445,0.00015954478652229254,1.3568183447720148
2010-05-12,0.33246625066881585,0.3384276921926838,0.3304026526799345,0.3365934193134308,901236000,0.0,0.0,0.36300733536481855,0.3561981563306246,0.4170155968927452,0.3089990738368919,0.019444285481923895,1.051576125717627,0.0001591299241135833,1.3626260262848429
2010-05-13,0.33521762643440073,0.35057986400647045,0.33269546068381356,0.3359054923057556,1252000000,0.0,0.0,0.35915530622005465,0.3542655216615895,0.4089952776616152,0.3093153347784941,-0.0020437922080543958,1.0494269226257094,0.00015816121615613306,1.3216518478906765
2010-05-14,0.3132062680591684,0.314123404875425,0.2889018144304599,0.2971561551094055,2493068000,0.0,0.0,0.354454930126667,0.3488265343709053,0.40908593406685334,0.2998239261864807,-0.11535785536093224,0.9283672834735845,0.00019937222371137136,1.591614011992252
2010-05-17,0.29761469486154796,0.3015125942882248,0.28844321824942615,0.2978439927101135,856060000,0.0,0.0,0.34988065212965014,0.3439710542127346,0.40745746556373225,0.29230383869556803,0.00231473448852082,0.9305162072426553,0.00019941061706314992,1.5924146837413766
2010-05-18,0.3003660903651361,0.3022003908976207,0.2863795795547375,0.28798460960388184,674112000,0.0,0.0,0.34474462270736694,0.33863901186903433,0.4052400778321154,0.2842491675826185,-0.033102507848219886,0.8997137871895095,0.00020635788884159422,1.6051172956970619
2010-05-19,0.28660885335426534,0.2930288910134053,0.2845452825113615,0.2925703227519989,826520000,0.0,0.0,0.3403423115611076,0.33425151766741196,0.4026342072589983,0.27805041586321694,0.015923466029746036,0.9140403491163157,0.00020004568442906715,1.5810017217713093
2010-05-20,0.2840867080943657,0.2925703445619818,0.2753738011455303,0.2856917381286621,1129136000,0.0,0.0,0.33551581799983976,0.3296267767589596,0.3990904572197177,0.2719411787799618,-0.02351087614982572,0.8925504596722985,0.00020866773727515366,1.3975037832570554
2010-05-21,0.27743740584314636,0.2999075261743542,0.27743740584314636,0.2918824851512909,1069600000,0.0,0.0,0.33126254081726075,0.32603208232013403,0.39454748103847437,0.26797760059604714,0.021669324647535904,0.911891425347245,0.0002150503450540981,1.4053928854515516
2010-05-24,0.29096539778653663,0.2944047016642561,0.2824817596883026,0.28339889645576477,664564000,0.0,0.0,0.32640165835618973,0.3219717789044798,0.3886511047188187,0.26415221199356076,-0.029065083131414537,0.8853872252627032,0.00022053217433779215,1.4163164973091111
2010-05-25,0.2744566426885565,0.2923410234569806,0.2717051784679143,0.29096531867980957,966652000,0.0,0.0,0.3224579140543938,0.3190187826926065,0.383093119993599,0.26182270811518854,0.02669884152222113,0.9090260384757912,0.00021316815640328048,1.3862550802048352
2010-05-26,0.30265889814431096,0.30839106855112386,0.291423827747071,0.2923409640789032,995028000,0.0,0.0,0.31854856610298155,0.31647803806272995,0.3761399192990207,0.2609572129069424,0.00472786724320029,0.913323792906317,0.00021211885961063893,1.3765410305155534
2010-05-27,0.2996783347743789,0.3095376789569855,0.2989904684670975,0.3095376789569855,713560000,0.0,0.0,0.31493730247020724,0.3158170514812305,0.36431008823070976,0.2655645167097047,0.05882417105746729,0.9670493079310931,0.0002481572843601559,1.430419081470491
2010-05-28,0.3090790715332712,0.3090790715332712,0.29669756156386423,0.3012832999229431,545116000,0.0,0.0,0.3119909673929214,0.3144328846661555,0.3568114011223048,0.26717053366353805,-0.026666798891353816,0.9412611985184718,0.0002527611725951899,1.4370343747278924
2010-06-01,0.2971560542663972,0.3005953571599347,0.2882138503433099,0.2884431481361389,527492000,0.0,0.0,0.3085975185036659,0.31195767166329674,0.34938441879931653,0.26781061820801527,-0.042618199515499944,0.901146340963813,0.00025456150199112417,1.4414787009879029
2010-06-02,0.2889018079671114,0.29211184141851226,0.28706750704247636,0.29165324568748474,649088000,0.0,0.0,0.3062702536582947,0.3100239168084575,0.34521563481951006,0.2673248724970793,0.011129047689601324,0.911175241567709,0.00026179461743721326,1.387732546701044
2010-06-03,0.2856917434327015,0.2918824838709936,0.2847745794913398,0.2911946177482605,586360000,0.0,0.0,0.30420666486024855,0.3082306502312958,0.34165247682617694,0.26676085289432017,-0.0015725110075259785,0.9097424084705587,0.0002605258823764667,1.3796989733472824
2010-06-04,0.28271093169041356,0.2877552363321635,0.2758322996640241,0.27743732929229736,671456000,0.0,0.0,0.3017991453409195,0.30529795299901025,0.3396462665618045,0.2639520241200345,-0.04724430884864905,0.8667622571520618,0.0002842531911243552,1.3636807718553468
2010-06-07,0.27858392915489943,0.28041823029773444,0.2625338146549643,0.26368024945259094,577248000,0.0,0.0,0.2989789232611656,0.30133436218506554,0.3394069952376205,0.25855085128471067,-0.04958626106587294,0.8237827575868744,0.0002940810540405406,1.3996808775259721
2010-06-08,0.2625336563892694,0.2625336563892694,0.2496935834630909,0.25634291768074036,967636000,0.0,0.0,0.2951039656996727,0.2970494627084631,0.33631107263128107,0.2538968587680643,-0.02782662632898414,0.8008596626152443,0.0002895399516108117,1.3625523844763616
