Train_0,Train_1,Train_2,Train_3,Train_4,Train_5,Train_6,Train_7,Train_8,Train_9,Train_10,Train_11,Train_12,Train_13,Train_14,Train_15,Train_16,Train_17,Train_18,Target,Target_Date
0.0031493455416386185,0.003123561990814834,0.003009375437262198,0.0027920518078087667,0.0028951884049419536,0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,2010-02-17
0.003123561990814834,0.003009375437262198,0.0027920518078087667,0.0028951884049419536,0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,2010-02-18
0.003009375437262198,0.0027920518078087667,0.0028951884049419536,0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,2010-02-19
0.0027920518078087667,0.0028951884049419536,0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,2010-02-22
0.0028951884049419536,0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,2010-02-23
0.002699965167095028,0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,2010-02-24
0.0028620366206131725,0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,2010-02-25
0.0026557643838820166,0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,2010-02-26
0.002397923130432852,0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,2010-03-01
0.002832569910572106,0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,2010-03-02
0.0028951884049419536,0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,2010-03-03
0.0029467574216599604,0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,2010-03-04
0.0025857771772395646,0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,2010-03-05
0.0027036492838475256,0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,2010-03-08
0.002692598369892859,0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,2010-03-09
0.0026447129911597402,0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,2010-03-10
0.002758901938550421,0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,2010-03-11
0.0030351594668535926,0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,2010-03-12
0.0031198807466679902,0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,2010-03-15
0.0032377490231350783,0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,2010-03-16
0.0033003689538077517,0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,2010-03-17
0.00286940389658295,0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,2010-03-18
0.002836252112254169,0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,2010-03-19
0.002847302547441226,0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,2010-03-22
0.002699965167095028,0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,2010-03-23
0.002825203113369938,0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,2010-03-24
0.002769951416202261,0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,2010-03-25
0.002696282007877747,0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,2010-03-26
0.002935704592634858,0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,2010-03-29
0.0029320243060232333,0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,2010-03-30
0.002854669344643394,0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,2010-03-31
0.0028657207373656694,0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,2010-04-01
0.0030535752629399907,0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,2010-04-05
0.002961491494831907,0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,2010-04-06
0.0031935477611544573,0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,2010-04-07
0.003208281355558794,0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,2010-04-08
0.003060944932747814,0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,2010-04-09
0.003083042930516275,0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,2010-04-12
0.003049894018793147,0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,2010-04-13
0.0032708998499286408,0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,2010-04-14
0.003396136838668334,0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,2010-04-15
0.0031603974131285046,0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,2010-04-16
0.003083042930516275,0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,2010-04-19
0.0031861800064170716,0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,2010-04-20
0.0033187847498941507,0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,2010-04-21
0.003097779397526266,0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,2010-04-22
0.003116195193612665,0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,2010-04-23
0.003116195193612665,0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,2010-04-26
0.003197231399139346,0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,2010-04-27
0.003223013992427913,0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,2010-04-28
0.003138294148916344,0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,2010-04-29
0.003071993931632044,0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,2010-04-30
0.0031677642103306726,0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,2010-05-03
0.003009375437262198,0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,2010-05-04
0.003049894018793147,0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,2010-05-05
0.0029467574216599604,0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,0.0020700956278764553,2010-05-06
0.0029872750456556925,0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,0.0020700956278764553,0.001959593669843927,2010-05-07
0.003101462077975938,0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,0.0020700956278764553,0.001959593669843927,0.0018711901883474674,2010-05-10
0.0032340653851501903,0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,0.0020700956278764553,0.001959593669843927,0.0018711901883474674,0.0020921969770181796,2010-05-11
0.0033151011119092627,0.0033629864906423797,0.0030130571601766506,0.0029835914076708036,0.0030056913205097004,0.002843619866991555,0.00286940389658295,0.0027846840530713784,0.002843619866991555,0.002670497020751134,0.002681548413473411,0.0028620366206131725,0.002515792364435158,0.00245317482760053,0.002162182747357804,0.0020700956278764553,0.001959593669843927,0.0018711901883474674,0.0020921969770181796,0.00203326259940083,2010-05-12
