Date,GOOGL_Open,GOOG_Open,META_Open,FOXA_Open,FOX_Open,AMZN_Open,EBAY_Open,F_Open,TPR_Open,DECK_Open,MNST_Open,STZ_Open,WMT_Open,COST_Open,KVUE_Open,XOM_Open,EQT_Open,OKE_Open,DVN_Open,TRGP_Open,V_Open,MSCI_Open,PYPL_Open,BRO_Open,MMC_Open,RVTY_Open,HSIC_Open,BMY_Open,DVA_Open,A_Open,CPRT_Open,LDOS_Open,PCAR_Open,ODFL_Open,EMR_Open,NVDA_Open,AAPL_Open,MSFT_Open,ENPH_Open,FSLR_Open,MOS_Open,SHW_Open,CF_Open,ALB_Open,FCX_Open,PSA_Open,SPG_Open,MAA_Open,UDR_Open,CSGP_Open,AES_Open,NEE_Open,PPL_Open,CNP_Open,NRG_Open
2024-01-17,141.0008762179937,142.55990277576558,365.2003972739985,30.028020564256483,27.78478992438233,151.49000549316406,39.965068328285895,10.439347246988987,35.408336915319815,119.79666900634766,57.4900016784668,250.38946333640007,53.273965721077744,676.5488299535878,20.251270942532432,93.4135358768213,35.109172525005704,65.71654005517324,40.14749632467308,79.95253474190615,262.41419481658613,525.8876082499085,57.41999816894531,74.12747358847263,193.12745912928003,107.15275362409469,73.0199966430664,47.71254369287583,104.29000091552734,129.32291071747187,47.72999954223633,107.150679582791,92.67982259758271,188.62150389456957,90.57175968632912,56.33490929593722,180.38628371133652,385.1002926080357,105.51000213623048,145.9499969482422,31.215773146139156,295.28551086529063,73.4155546469343,121.6164835037506,37.66086385132577,282.33570076605537,138.2031546130314,129.7989052012913,36.53087550762769,80.80999755859375,16.866414393909203,57.77755439942908,25.84886169361774,27.513397782702068,49.49446009035765
2024-01-18,141.69913454918552,143.08860552117565,370.3748295500592,30.303686511302868,27.961761994245386,152.77000427246094,40.02417147666095,10.51411312191672,35.24237262962665,121.47000122070312,56.7599983215332,247.56505093785776,53.20134276436746,678.8652458717843,20.087798475826137,93.80034103707744,35.266355174804644,66.55478226328513,39.84607457888853,79.5515827273573,265.847919648766,545.0152894844416,60.4900016784668,73.06383194795261,191.9841671560672,105.6866878474569,72.4800033569336,47.77994503415713,104.41000366210938,127.37283882634604,47.77999877929688,107.74586377633362,93.23360603835452,188.74100084569764,91.1900961113138,57.24771268644967,185.18277784532796,388.8124974282284,107.22000122070312,148.72999572753906,31.08855996084664,299.3811638910096,73.31805852372072,119.708498544372,38.04738190171817,285.6653108915368,137.0773619505979,128.5874609259702,36.27893921476223,81.80999755859375,16.597476572113433,56.3199905109323,25.517839956186663,27.114933317134145,49.885333038237455
2024-01-19,144.38249926683608,145.94656863107727,377.86229628751227,30.53012708399828,28.23705323136739,153.8300018310547,40.41820483807579,10.2243912696182,35.02759965745516,124.0433349609375,57.45000076293945,250.45836762980804,53.950703318165054,684.50228896117,20.145496333017043,93.52957460322956,34.431349047558584,67.86930724248914,39.914141579801246,80.94019830477315,266.14569380258666,545.0647733636097,63.0,74.28652787617466,196.6460345209579,106.06594291127736,74.55999755859375,48.25177764892578,105.31999969482422,129.51196082335613,48.290000915527344,109.1147569144167,94.84550600471836,190.88736697592256,91.78880779944534,57.97655669533209,188.40697464593427,392.8225026638858,106.25,147.69000244140625,31.51912305171094,304.8652381782652,73.14255980286096,116.73284625699162,37.84916287589838,282.7240205433304,137.0580979332703,127.81215095797003,36.11421203460797,82.16000366210938,16.808784283717724,56.08678793651829,25.284179367010715,27.114933317134145,49.92441677534693
2024-01-22,146.73666869592117,148.34569471630064,386.7854334481368,30.6974967818922,28.305876613369424,156.88999938964844,40.694033821219485,10.495421725915149,35.82812045154,125.46666717529295,57.290000915527344,250.34026969682415,53.73942773242781,691.3921645531008,19.73200862909315,93.51022979902592,34.27417081488381,66.61194193539222,39.671056229442414,80.66638080593064,270.17488089641404,550.4324082855755,68.02200317382812,74.55492074661261,196.261652099622,107.58303987944925,73.80000305175781,48.39621155216916,105.08000183105467,130.83523357343333,49.0099983215332,109.27347446146509,95.26085355184352,194.44308172583504,93.3395568259702,60.03612057267989,191.3625031283665,397.0508515717816,106.7300033569336,148.49000549316406,31.26470044704979,302.48513505646645,72.89881935693677,112.4819014940862,37.7500566948518,284.11213586023894,137.43338471652993,131.4852319933001,36.51149637178568,82.9000015258789,16.32853351380776,55.74668847848716,25.32312372613965,26.98859632727332,51.5074592010841
2024-01-23,145.5296501844543,147.35811049478585,383.4654252038909,30.923937721644325,28.64999133649432,154.85000610351562,40.83194979011879,10.616917526172582,36.9605615447569,127.4250030517578,56.29999923706055,247.19106734942363,53.51825211448612,686.7094879419728,19.804126731365304,93.61660724572673,34.81447278581709,65.91657890325308,40.0794382872315,81.84963330636093,269.49007935392194,560.1198288651029,64.5250015258789,79.02822179715305,195.95613387402705,107.58304215274516,74.83999633789062,47.83772372632245,105.2699966430664,132.96442268434123,49.40999984741211,110.4737253535854,96.7145439516914,200.26468173043557,94.7627159619542,59.55722060964735,194.0692614054701,392.8125955204417,113.25,153.8800048828125,31.67569106951579,306.1346038003411,73.81529281902186,122.50621137873712,37.80952370966253,286.04391261117235,137.31791104332976,132.20242036534705,36.7537424698084,83.70999908447266,16.27090241884834,55.65923601134977,25.177087056826053,26.609564475352684,51.49769260344349
2024-01-24,148.1730941893782,149.92180839813506,388.8292498206204,31.27836652207484,28.87612524555724,157.8000030517578,41.98449753836272,10.691684994211654,37.06794762660721,126.34833526611328,55.470001220703125,248.0374191306628,53.77574249005944,684.9994583820096,20.06856793260628,95.0767986835937,34.93234897858535,66.10709120622461,40.54615670099195,82.03543698996359,270.5024206289006,561.266462461049,65.98999786376953,78.9884586354828,196.9342913968277,108.02218463006228,74.36000061035156,48.33843937394558,105.62000274658205,131.74064150519334,49.79999923706055,110.1265323363924,100.69980815441126,198.2975707159997,94.94919670453189,60.29106331582743,194.4672860626603,398.5596032745269,114.37999725341795,153.5399932861328,31.46041168710528,303.94291126318467,74.41978652836941,123.9198982924845,40.28721710027378,285.6750307741568,138.64576644223018,131.98921629487387,36.627773021629466,84.69999694824219,16.42458338531221,56.4560315572196,25.216028389381663,26.930282577808125,51.69312606179449
2024-01-25,149.69933126147288,151.36827156422748,388.9987815997488,31.1996056066896,28.75814146107404,156.9499969482422,41.27523908701557,10.364579580648742,36.98008549052965,125.86333465576172,55.400001525878906,244.75046622229516,53.28056665043806,682.5139857939535,19.808935141564326,97.00115121959702,35.35476259395932,66.0213605736518,40.64338300314444,82.64172726913905,269.88708642324485,552.2610456490715,63.459999084472656,77.1295538053343,189.41697271017148,107.79263040796236,73.31999969482422,48.39621097767441,104.6999969482422,130.44719688829466,48.959999084472656,110.02734823866052,101.07559247207128,197.04761510324192,93.46715233252796,62.33661944712976,194.2682881337411,401.318993103645,109.18000030517578,150.19000244140625,31.65612098898587,292.5484411694385,74.9852690525814,120.60811126072898,39.61328136596372,283.09289399542223,138.08766494742096,130.5548533142179,35.930102499826106,84.5,16.19406173697969,57.28198252396806,25.108932127776256,26.677598349966814,51.54654985881925
2024-01-26,150.72678291168398,152.4954941681701,393.1662397613797,31.731246721447977,29.239900588989254,158.4199981689453,41.50181158674063,10.654301790439106,38.268724887686965,127.83333587646484,55.15999984741211,247.42727275813027,53.82525735856405,676.131279533665,20.08779974498725,98.60640155580302,35.33511571396292,66.91676825292504,41.21706129834581,83.98144365965584,263.9226725366857,550.689435395143,60.31999969482422,76.61264199680646,188.39816932972107,110.44753189909652,74.51000213623047,48.10734002808784,107.62000274658205,133.034086366705,49.0,110.73163314761372,100.36358478621344,198.0087381845442,94.69401230816791,60.94692227381131,193.32290534776368,401.3686213569484,107.6999969482422,149.05999755859375,31.538694381713867,301.75129000194624,75.5020064841723,118.70014235092628,39.32587219973462,284.3742404249512,137.78939143174853,128.29672119790928,35.484363777341244,84.9800033569336,16.54944865129028,56.6795295884723,25.17708463309162,26.842816066382763,52.513962210056505
2024-01-29,151.68439824884936,153.26362083677893,393.80429491728194,31.672175186152845,29.24973252814152,159.33999633789062,42.05345682876741,10.635610794151336,37.97585604431931,127.84166717529295,55.470001220703125,245.045720819285,54.25440643901508,685.8942860038171,20.03972179350263,99.58308036389806,35.1386426730369,67.0977393861993,41.401806516589474,84.73441626211691,264.9448819931645,536.1483908919303,61.20000076293945,76.48342051436336,190.53468174148855,109.9385100075316,74.25,47.77994637961439,106.44000244140624,131.083981321625,47.84000015258789,110.43405051855213,100.30424353567678,194.17415933254065,92.95677116979095,61.21886193615795,191.07390655519137,403.04608664987694,105.2300033569336,146.99000549316406,31.41147978995168,299.3415293048029,75.32651082585517,117.296340783071,39.385335439071135,281.5105816946759,136.50003180681892,126.9205274364978,35.51344164590789,84.72000122070312,16.47260876721429,56.81556782335955,25.20629122438549,26.774782148128267,53.07095826628736
2024-01-30,152.42257819294665,153.6327037733202,402.3785027962044,31.78047231432584,29.387377803553253,160.6999969482422,41.74807821837519,11.00009998883065,38.26872333936527,129.1266632080078,55.52999877929688,246.49238368413145,54.36994876908111,688.9165057800965,20.14549701942997,99.03188691104184,34.81446892933974,66.72094987884965,41.294847603972464,83.94852669835275,272.5070595626592,573.4744986223849,62.900001525878906,76.74187166149304,189.0707579987402,109.40952002873532,75.2300033569336,48.19400450598504,108.4499969482422,132.15851416598602,48.43000030517578,110.67211299375418,99.52300889586792,195.6083867365764,92.59362644341708,62.88650479275283,190.00914701951908,409.2000546460513,107.73999786376952,148.39999389648438,31.09834671020508,304.98420738427245,74.96576613786549,119.88644743254754,39.494349491032125,278.3459994800487,135.95155107373495,126.32934315291918,35.27119192868227,85.55999755859375,16.491818066581047,57.8164220661451,25.245235628894868,26.98859503918261,53.14913550982829
2024-01-31,143.2652464897419,145.03382302623265,387.83231000551626,31.849388778003004,29.40704275032241,157.0,41.344192821982055,10.990753573476074,38.45420971167867,128.14332580566406,55.369998931884766,244.3076295719165,55.39330548757102,697.2479468972222,20.14549765445893,101.28502283273303,35.580699463297485,67.58079555353847,41.9852022564437,85.88618256266683,275.01786929217155,593.1063980774466,63.0,78.07391141953633,191.66227561926812,111.1162460897439,75.23999786376953,47.86660885396469,108.16000366210938,133.9295172637407,48.75,111.0391341114465,100.8184785045993,202.04751205785257,92.85862848663903,61.42681462860675,186.1281514224312,403.9393807478181,105.45999908447266,149.0,30.99070603713758,304.94453035735984,74.2150428117345,117.88950247423384,39.80158774323682,277.91887688115145,134.42163036273735,126.5716386087358,35.590954260132825,85.20999908447266,16.43848483705102,58.010762390573575,25.527574747831952,27.406494710488456,52.95291397614901
