Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA,EMA,UpperBB,LowerBB,Daily_Return,Cumulative_Return,Window_Return,Volatility
2010-01-29,0.37305009917681803,0.37717726843424404,0.34736994705645685,0.3528728485107422,774700000,0.0,0.0,0.4010919079184532,0.3876904327740956,0.4477736406529874,0.35441017518391904,-0.04350529121899993,1.1024355735050433,-0.1756828972090403,0.15976176466097047
2010-02-01,0.3542485835695388,0.38061660403586073,0.351267848444376,0.37992873787879944,949832000,0.0,0.0,0.39867293238639834,0.3869512237364483,0.4444210908897285,0.3529247738830682,0.07667319682498497,1.1869628332192605,-0.11295488893403949,0.1511260681579866
2010-02-02,0.37855300965671496,0.38864164889686614,0.3774065752430491,0.3838266134262085,849812000,0.0,0.0,0.3966666698455811,0.3866536418021398,0.4412516178221382,0.352081721869024,0.010259491211882299,1.1991404679755044,-0.09464577042970268,0.1396783645547617
2010-02-03,0.38038737143850104,0.3886417114793421,0.37855307061463,0.38703668117523193,562296000,0.0,0.0,0.39451137483119963,0.3866901217424343,0.4363665829584824,0.35265616670391686,0.008363327702498147,1.2091692726705106,-0.1002130506145904,0.12635475111018352
2010-02-04,0.383597196573924,0.383597196573924,0.36043921767090026,0.3645663857460022,783480000,0.0,0.0,0.3910949915647507,0.3845830992665836,0.4308610619163996,0.3513289212131018,-0.058057276020967774,1.1389681984510058,-0.15783923377857745,0.1263870957195324
2010-02-05,0.36410794434118415,0.3728208516810234,0.35768787858219364,0.3719036877155304,604856000,0.0,0.0,0.3884696587920189,0.3833755362617214,0.42583531348564985,0.35110400409838793,0.020126106674684507,1.161891193912104,-0.12371671967849107,0.11907689683272303
2010-02-08,0.3707572222323823,0.3801579949263663,0.36387861606599925,0.3712157905101776,445160000,0.0,0.0,0.3857640713453293,0.38221746523776484,0.41955818871459744,0.3519699539760612,-0.0018496649215238303,1.1597420845280972,-0.12722371329289506,0.11171236149453634
2010-02-09,0.37717722542317045,0.3790115256987594,0.3645664486115759,0.3682350218296051,930144000,0.0,0.0,0.38320751637220385,0.38088580396079724,0.4138914796149265,0.3525235531294812,-0.008029746462228649,1.1504296496277602,-0.12192472607221694,0.10059936575756886
2010-02-10,0.37052804539958245,0.37878235848537417,0.36800587823458164,0.37534305453300476,535828000,0.0,0.0,0.38171715289354324,0.3803579230629122,0.4107655367932642,0.35266876899382227,0.019302978483911826,1.172636368401779,-0.07357088912360643,0.08773942056295224
2010-02-11,0.38130445703656773,0.39666670045931957,0.378553019836411,0.39253953099250793,695980000,0.0,0.0,0.380811470746994,0.3815180761990642,0.40705533212764,0.354567609366348,0.04581535811525472,1.2263611235590783,-0.044109345991221294,0.07389050907137634
2010-02-12,0.3897882169090512,0.40583830420148354,0.3854317482440653,0.39781326055526733,780212000,0.0,0.0,0.3804904788732529,0.3830699985187026,0.4056633287097332,0.35531762903677255,0.01343490055492036,1.242837163298515,-0.015881523571692036,0.059530986661032764
2010-02-16,0.4030867529669381,0.406755354251382,0.3982717171977497,0.40515032410621643,457024000,0.0,0.0,0.38113248646259307,0.38517288666989435,0.4081611382820179,0.35410383464316825,0.018443486626634975,1.265759413898896,0.03272959176890766,0.061311909862423054
2010-02-17,0.4101947237298653,0.4104239942638247,0.3973546445007483,0.40904828906059265,876560000,0.0,0.0,0.381602531671524,0.38744673451662753,0.41026453590719353,0.3529405274358545,0.009621033780425448,1.2779373279779087,0.02352299685733139,0.060209916510144235
2010-02-18,0.3865780190351915,0.3886416172114392,0.3716743728726093,0.3822215795516968,1515508000,0.0,0.0,0.38081149011850357,0.38694910071044364,0.40841688043214813,0.353206099804859,-0.06558323363362606,1.1941260656280017,-0.03974659643951106,0.05539514006930308
2010-02-19,0.3806165157609187,0.3847436844129338,0.37832364732459345,0.3801579475402832,510548000,0.0,0.0,0.3802726611495018,0.38630232421804744,0.4074636735535842,0.3530816487454194,-0.00539904631714927,1.187678923691161,-0.02756620006150523,0.05506376328994309
2010-02-22,0.3817629513879693,0.38749514983308486,0.37832364872078866,0.3808458149433136,458084000,0.0,0.0,0.38044462352991104,0.3857826566680728,0.40760279794812504,0.35328644911169704,0.0018094252862028704,1.189827939967578,0.00911284515388644,0.05852282838284689
2010-02-23,0.381992267337123,0.3835972698581945,0.3677764604366773,0.3716743588447571,489764000,0.0,0.0,0.3798370108008385,0.38443900925632846,0.4072194346743131,0.35245458692736387,-0.024081808802130622,1.1611747310098457,-0.03166079202527139,0.059319291900148736
2010-02-24,0.37488443160810864,0.38313877082637077,0.3737379971240808,0.37947016954421997,445868000,0.0,0.0,0.3802268013358116,0.38396578642660384,0.4073406096414463,0.3531129930301769,0.020974841319949977,1.1855301867375128,0.020974841319949977,0.062371684062992316
2010-02-25,0.37075725829097367,0.37694802630933244,0.3613564846827023,0.3760308623313904,576972000,0.0,0.0,0.37994019538164137,0.3832100793699168,0.40710676364950477,0.35277362711377797,-0.009063445532386694,1.174785198463017,-0.015014863573627801,0.06343207085452283
2010-02-26,0.37419652658790686,0.3769479909303365,0.3691522208487047,0.37144508957862854,393396000,0.0,0.0,0.3800663024187088,0.38208960415169885,0.40704026877962207,0.35309233605779555,-0.012195203139258481,1.1604584543227665,0.006836497293803978,0.06447699367712163
2010-03-01,0.3716743185404356,0.3881829648713954,0.3686935842770194,0.3863486647605896,555868000,0.0,0.0,0.38174009323120117,0.38249522897159316,0.40558180024514406,0.3578983862172583,0.04012322574749305,1.2070197908561457,0.09486651180766126,0.06691684135597355
2010-03-02,0.3897881762400194,0.3946031855254721,0.3833681365262569,0.3861195743083954,538648000,0.0,0.0,0.38204963505268097,0.38284040471795533,0.4059529963748519,0.35814627373051006,-0.0005929629712482232,1.2063040728146042,0.016294730596480678,0.06623633401274735
2010-03-03,0.38841228639208464,0.3904758570597413,0.37809437838750537,0.38130438327789307,399300000,0.0,0.0,0.3819235235452652,0.3826941169617589,0.4058140211395566,0.3580330259509738,-0.012470725005659489,1.1912605864493262,-0.006571274789418213,0.0652227928867017
2010-03-04,0.3829094468769684,0.38589018179874723,0.3771772748478368,0.38199231028556824,557396000,0.0,0.0,0.381671305000782,0.38262727823069315,0.40544071689914474,0.35790189310241927,0.0018041413575196064,1.1934097889409225,-0.013033314760622972,0.06345647931728572
2010-03-05,0.37924080108894964,0.3964373139074872,0.37924080108894964,0.39368587732315063,632832000,0.0,0.0,0.38312727957963943,0.38368047814426054,0.40603695540432544,0.36021760375495343,0.030612048260449498,1.229942506994475,0.0798743184113424,0.0603750862339988
2010-03-08,0.39391531852777617,0.39506175313312236,0.386348817332703,0.38795384764671326,439312000,0.0,0.0,0.38392978757619856,0.38408746571592267,0.4063022296641364,0.3615573454882607,-0.014559906785105103,1.2120346587415969,0.04315676467144813,0.0563633406293851
2010-03-09,0.39185167616937555,0.40629675605357474,0.39162237834059704,0.40239888429641724,830832000,0.0,0.0,0.38548894226551056,0.38583141034263646,0.4084687587139007,0.3625091258171204,0.037233904850605404,1.2571634419008175,0.08400260598662412,0.05281059512823762
2010-03-10,0.40125244983908104,0.4076724883805106,0.4010231520102909,0.40331602096557617,418520000,0.0,0.0,0.3872429922223091,0.387496611354345,0.41003225547711025,0.364453728967508,0.002279172992148082,1.2600287348643138,0.09526795947237265,0.04831789608025544
2010-03-11,0.40010609588849894,0.4014818284718175,0.3925396213465657,0.39414462447166443,540660000,0.0,0.0,0.3881830707192421,0.38812975546075634,0.41045064935842107,0.3659154920800631,-0.022739975644792354,1.2313757121217608,0.05009169534801239,0.044561082452382515
2010-03-12,0.39850091484137484,0.3996473490378958,0.39345658251016485,0.3955201804637909,520352000,0.0,0.0,0.38833210319280625,0.38883360546104534,0.41076175578121593,0.3659024506043966,0.0034899778069290566,1.2356731860290573,0.00759324663110128,0.04219560338147193
2010-03-15,0.3950617575984634,0.3989596298340662,0.3897881528876326,0.39345672726631165,358904000,0.0,0.0,0.38811427652835845,0.3892739027758326,0.4102387792832713,0.3659897737734456,-0.005217061731362493,1.2292266027377543,-0.010951201784663578,0.041984249024343154
2010-03-16,0.3932273857611145,0.4095067653357082,0.3929980879455812,0.40721389651298523,664988000,0.0,0.0,0.3882174551486969,0.3909824736079424,0.41069294053143474,0.365741969765959,0.03496488506437978,1.2722063696205579,0.005093350008595232,0.042032261580192444
2010-03-17,0.4095067732600436,0.42051254928871606,0.4095067732600436,0.41500964760780334,651168000,0.0,0.0,0.3885155230760574,0.39327077589364345,0.41227560193763707,0.36475544421447775,0.019144118512590014,1.2965616391330457,0.014573728106530792,0.04203601668030245
2010-03-18,0.41569755931945945,0.41569755931945945,0.3966667401690679,0.4003353416919708,740964000,0.0,0.0,0.38942121118307116,0.39394359168396037,0.41354920483424146,0.36529321753190086,-0.03535895129286293,1.2507165792867458,0.04739073644538716,0.04007945645799255
2010-03-19,0.40629665644445845,0.4074430906409794,0.3904758481325809,0.3955201804637909,584612000,0.0,0.0,0.3901893228292465,0.39409374299632516,0.41405230817960126,0.36632633747889176,-0.012027819497097636,1.2356731860290575,0.04041013221716172,0.038365137956511454
2010-03-22,0.3904758859485592,0.40354525892113075,0.3904758859485592,0.401940256357193,435336000,0.0,0.0,0.39124404489994047,0.39484102998307447,0.4152325700424418,0.36725551975743914,0.016231980592934292,1.2557306092038905,0.05538840282915847,0.0386294812265879
2010-03-23,0.40492103158166143,0.4122582064182565,0.4021695671014297,0.41019463539123535,493612000,0.0,0.0,0.3931700587272644,0.396303278117185,0.41672445731232466,0.36961566014220415,0.020536333207457957,1.2815187114133058,0.1036398547002475,0.03924721896057161
2010-03-24,0.4067554357090294,0.4079018704233611,0.3957496296516532,0.39643749594688416,436252000,0.0,0.0,0.3940184250473976,0.3963160607676326,0.416701322450912,0.37133552764388317,-0.03353807743299697,1.2385390376380918,0.04471320215510888,0.03912786218884671
2010-03-25,0.402169580115435,0.4046917468595459,0.3966667056432066,0.39758384227752686,495184000,0.0,0.0,0.3950960740447044,0.39643680186381297,0.4161717469990444,0.37402040109036444,0.0028916193406596236,1.242120421073488,0.057317050554063664,0.037351979561799455
2010-03-26,0.401023145655958,0.405150315176706,0.3943738367242525,0.39758384227752686,344676000,0.0,0.0,0.39640301167964936,0.3965460438079762,0.41430644951302825,0.3784995738462705,0.0,1.242120421073488,0.0703704354486161,0.03701179482483552
2010-03-29,0.4001060165731544,0.40354532001649823,0.39460311466391185,0.40262818336486816,394456000,0.0,0.0,0.3972169876098633,0.39712529519434686,0.4146703473765896,0.379763627843137,0.012687490161685577,1.2578798116954866,0.04213685742738771,0.03502024962196425
2010-03-30,0.4072138324976797,0.4092774031804695,0.3973544926432601,0.40423309803009033,324104000,0.0,0.0,0.398122663795948,0.397802228797751,0.4150224434912522,0.3812228841006438,0.003986096183852483,1.262893841612631,0.04691169504716064,0.03453371563984401
2010-03-31,0.40262805800489204,0.40446235807018904,0.39689586005090943,0.3989594578742981,389840000,0.0,0.0,0.3990054175257683,0.39791244109075546,0.41393594233134334,0.38407489272019324,-0.013046037500372365,1.2464180811959633,0.04630178768109805,0.03251449707737376
2010-04-01,0.4007938725514103,0.4053796103594267,0.3907052329738822,0.39483240246772766,339664000,0.0,0.0,0.39964742213487625,0.39761910407903855,0.4124503621792383,0.3868444820905142,-0.010344548362281825,1.2335244490754091,0.03361348340379022,0.029639801742381143
2010-04-05,0.3973546063489553,0.40148177622870046,0.39689601065875124,0.4007939100265503,413636000,0.0,0.0,0.40000282377004626,0.3979214665502302,0.4124999456446025,0.38750570189549,0.01509883059638173,1.2521492257684939,0.018055086841647583,0.029345757191447257
2010-04-06,0.3957495351710893,0.39666669912348834,0.38405589294336184,0.3909345269203186,809260000,0.0,0.0,0.4001518577337265,0.39725604372833384,0.4121031423741078,0.38820057309334527,-0.024599633027304613,1.2213468143191653,0.007683076973423075,0.0304968227793839
2010-04-07,0.3884124204124046,0.4001060644523704,0.3852023870812584,0.39345672726631165,817468000,0.0,0.0,0.3997047498822212,0.3968942040652841,0.41196710353817867,0.38744239622626375,0.006451720613838585,1.2292266027377543,-0.02222212182755101,0.03217990504045217
2010-04-08,0.39093458067589165,0.39391531609803737,0.3849731098316001,0.38703668117523193,1037600000,0.0,0.0,0.398890782892704,0.3959553923614696,0.41225548973257825,0.3855260760528298,-0.0163170322075451,1.2091692726705112,-0.04036373202177779,0.03366008717870066
2010-04-09,0.3861195183540228,0.3909345542748652,0.3840559198165953,0.3895588219165802,817572000,0.0,0.0,0.3986614927649498,0.39534619517624203,0.4125173757564222,0.38480560977347733,0.0065165418783816875,1.217048874873921,-0.01163482201801258,0.03462266260474032
2010-04-12,0.3900173986468381,0.3982717383077734,0.38932953245290086,0.3966667354106903,546460000,0.0,0.0,0.3987188205122948,0.39547196091285614,0.4125293929575758,0.3849082480670138,0.018246059630070866,1.2392552212175811,0.002898853215416164,0.03478241269103715
2010-04-13,0.39827168909553506,0.40629672992249605,0.3966666863967733,0.4049210250377655,648696000,0.0,0.0,0.39929203540086744,0.39637187178189515,0.41313463013779916,0.3854494406639357,0.020809129907324087,1.2650430441042275,0.029137378972031724,0.03358024531218429
2010-04-14,0.4136339373964662,0.41569750841719183,0.4035452981104176,0.4099653363227844,900720000,0.0,0.0,0.3994296073913574,0.39766648745245603,0.41365314411957976,0.38520607066313506,0.01245751880764523,1.2808023416186367,0.006756743405271992,0.033518433393375895
2010-04-15,0.41134110215247455,0.41546827186413976,0.40721393244080933,0.41294610500335693,957596000,0.0,0.0,0.3993264302611351,0.39912168912397045,0.41309682474522785,0.3855560357770424,0.00727078222590416,1.290114776518974,-0.004972276226205996,0.034258060913931875
2010-04-16,0.3962080390160659,0.39781304139445833,0.38245080158273226,0.39116370677948,1917736000,0.0,0.0,0.39886784851551055,0.3983637860435428,0.4130999034264284,0.3846357936045927,-0.05274876784150773,1.222062811683476,-0.022909880685846984,0.035808346596542064
2010-04-19,0.3881830883309017,0.39047595736535684,0.37626017481836593,0.3893295228481293,1094492000,0.0,0.0,0.3985583156347275,0.39750338002493196,0.4133550126435151,0.3837616186259399,-0.004689044253240793,1.2163325050792524,-0.015651938690972478,0.03673417382819486
2010-04-20,0.39208093020223767,0.39620809932716394,0.38566089237825807,0.3907051980495453,678188000,0.0,0.0,0.3979965627193451,0.3968559341225142,0.41310249224355555,0.3828906331951346,0.0035334469149739256,1.2206303514169072,-0.027952060362083864,0.037508932397222916
2010-04-21,0.39276881289849,0.3932273811910747,0.3760308378873565,0.38061657547950745,895908000,0.0,0.0,0.3965176597237587,0.395309328537466,0.41236845186996457,0.3806668675775528,-0.025821572429549522,1.189111756388089,-0.07210737869235406,0.03702031344777547
2010-04-22,0.37442580977445594,0.3833680138718954,0.3691522064349122,0.3822215795516968,656932000,0.0,0.0,0.39580686390399933,0.394062876253107,0.41289913992812144,0.3787145878798772,0.004216852800399851,1.1941260656280026,-0.0358591620130001,0.03735815203090406
2010-04-23,0.38107508067900436,0.38199224444547464,0.37029860458829833,0.37694793939590454,752916000,0.0,0.0,0.3947750687599182,0.39243288226670675,0.4137980597283434,0.375752077791493,-0.013797337560002787,1.177650305211335,-0.05190327344142365,0.0373486194398484
2010-04-26,0.3774065700982626,0.3852023130716584,0.37671870399280954,0.38061657547950745,491092000,0.0,0.0,0.39392670542001723,0.39130751971554495,0.41391134002682495,0.3739420708132095,0.009732474169993566,1.1891117563880893,-0.04267594653953688,0.03457591729300684
2010-04-27,0.37786506513220297,0.38176293586320065,0.3686935917260218,0.36984002590179443,606704000,0.0,0.0,0.39228729754686353,0.3892629964951878,0.4145194740629136,0.37005512103081345,-0.028313400603051875,1.1554439588676746,-0.08143532623338634,0.03655493009086306
2010-04-28,0.3696107890178827,0.37580155645335267,0.36296145330319485,0.3705279529094696,672164000,0.0,0.0,0.3906020402908325,0.3874787066298813,0.4140955826713409,0.3671084979103241,0.0018600664057324412,1.157593161359271,-0.08338046855854386,0.037124639054409825
2010-04-29,0.37167437039749085,0.3822215770063406,0.36617146929729316,0.3817629814147949,987128000,0.0,0.0,0.38974221646785734,0.38693435184749214,0.413206602146431,0.36627783078928366,0.03032167591434143,1.1926933260386647,-0.043103318194605444,0.03418621285349053
2010-04-30,0.3771772145604402,0.377865080560619,0.3599807012217084,0.36020997166633606,1068048000,0.0,0.0,0.3880110949277878,0.38438917278262014,0.4147714366820365,0.3612507531735391,-0.05645652092453923,1.1253580103206047,-0.08768892974588505,0.03439173336703765
2010-05-03,0.3620443277204485,0.3641079260392153,0.35080925420667886,0.3563121557235718,1078972000,0.0,0.0,0.38578700721263887,0.38171517115794884,0.415323929843385,0.3562500845818927,-0.010820955135508736,1.11318056177954,-0.11098410726857566,0.037103230284621855
2010-05-04,0.3508092616509996,0.3514971277718521,0.3331541496594488,0.3381984829902649,1311376000,0.0,0.0,0.38315020501613617,0.3775707246657885,0.4194041563939627,0.3468962536383096,-0.050836527584985136,1.0565903274435653,-0.13489738127121864,0.04178781329522556
2010-05-05,0.3313198105020542,0.3409498522777639,0.3283390761270817,0.3324662446975708,1330840000,0.0,0.0,0.3801006808876991,0.3732750599069107,0.4224521058668566,0.3377492559085416,-0.016949331771127674,1.0386818274375598,-0.15501191958896,0.04841252824323952
2010-05-06,0.33017348530800916,0.3370520927519703,0.29899042662896663,0.3255877196788788,1002888000,0.0,0.0,0.37702823281288145,0.36873340845662195,0.42570452399560765,0.32835194163015524,-0.02068939367047351,1.0171921302113374,-0.15876779769236382,0.05417361099383988
2010-05-07,0.3285683891339213,0.3285683891339213,0.308620409681058,0.3200847804546356,1153712000,0.0,0.0,0.37355453073978423,0.3641002057897661,0.42803537289078086,0.3190736885887876,-0.016901556452038835,1.0000000000000009,-0.17834031102194292,0.05967801980643505
2010-05-10,0.3393449108329005,0.3434720801448224,0.33017343562114176,0.333842009305954,979156000,0.0,0.0,0.3704132944345474,0.3612184727913078,0.42650407294377696,0.31432251592531785,0.04297995309798286,1.0429799530979837,-0.1583816350007029,0.06112092135071285
2010-05-11,0.33063203096078664,0.33682277176849573,0.3276512958065106,0.33017346262931824,829124000,0.0,0.0,0.36667591631412505,0.3582618051568326,0.42304581122536095,0.31030602140288915,-0.010988870706423404,1.0315187812439985,-0.18459787905919633,0.06128274709426131
2010-05-12,0.33246633897951194,0.3384277820868762,0.33040274044249146,0.33659350872039795,901236000,0.0,0.0,0.3630073249340057,0.35619815787717213,0.41701558961559954,0.3089990602524119,0.019444464252075244,1.0515761113112416,-0.178970808265159,0.06116629576255867
2010-05-13,0.33521768591698736,0.3505799262150045,0.3326955197188553,0.3359055519104004,1252000000,0.0,0.0,0.3591552972793579,0.3542655287374796,0.4089952561187231,0.3093153384399927,-0.002043880206165971,1.0494268157120556,-0.18656321529496023,0.06112696710450928
2010-05-14,0.31320636229521914,0.3141234993874197,0.2889019013538993,0.2971562445163727,2493068000,0.0,0.0,0.35445492416620256,0.34882654928785034,0.4090858894129197,0.29982395891948543,-0.11535774616896988,0.928367303482234,-0.24032767006194766,0.06574909531638458
2010-05-17,0.2976146353027903,0.3015125339494182,0.2884431605260676,0.29784393310546875,856060000,0.0,0.0,0.34988064467906954,0.3439710620323854,0.4074574350452139,0.29230385431292516,0.0023142323332807635,0.9305157611131132,-0.2349824104614524,0.06720838916747854
2010-05-18,0.3003660903651361,0.3022003908976207,0.2863795795547375,0.28798460960388184,674112000,0.0,0.0,0.34474461525678635,0.3386390189439565,0.40524004576315514,0.28424918475041755,-0.033102314352314366,0.8997135358789639,-0.26291072900606116,0.07029508406277314
2010-05-19,0.28660891174439435,0.29302895071147306,0.28454534048108426,0.2925703823566437,826520000,0.0,0.0,0.34034230560064316,0.3342515297451648,0.40263416149317044,0.2780504497081159,0.015923673001378535,0.9140402800192146,-0.23132516762293298,0.07189705573495926
2010-05-20,0.28408667845947416,0.2925703140421082,0.27537377241953753,0.2856917083263397,1129136000,0.0,0.0,0.3355158120393753,0.32962678484813385,0.3990904198782627,0.2719412042004879,-0.02351117695132532,0.8925501172550439,-0.25254950633236306,0.07136874588524098
2010-05-21,0.2774373491882977,0.29990746493093445,0.2774373491882977,0.2918824255466461,1069600000,0.0,0.0,0.3312625363469124,0.3260320839622779,0.3945474647531855,0.2679776079406393,0.021669222591629733,0.9118909844200286,-0.22566913082369977,0.06895760551524135
2010-05-24,0.29096539778653663,0.2944047016642561,0.2824817596883026,0.28339889645576477,664564000,0.0,0.0,0.3264016523957253,0.321971780390229,0.3886510798127128,0.26415222497873775,-0.029064884859008377,0.8853869779538927,-0.255421558825351,0.06598740065687475
2010-05-25,0.2744567551341962,0.2923411432299002,0.2717052897862715,0.2909654378890991,966652000,0.0,0.0,0.32245792299509046,0.3190187953901214,0.38309312423431585,0.2618227217558651,0.026699262163554005,0.9090261569944804,-0.21326677073519162,0.0629512847284884
2010-05-26,0.30265899070682356,0.3083911628667126,0.2914239168735493,0.29234105348587036,995028000,0.0,0.0,0.3185485780239105,0.316478058065907,0.3761399145987602,0.2609572414490608,0.00472776288053689,0.913323817116956,-0.21101484735404696,0.059115517583663325
2010-05-27,0.2996782770682517,0.3095376193523407,0.29899041089342593,0.3095376193523407,713560000,0.0,0.0,0.31493730992078783,0.31581706390271025,0.3643100728449395,0.2655645469966362,0.05882364334881718,0.9670488515970241,-0.18918901407043331,0.04874440031618032
2010-05-28,0.30907891866595105,0.30907891866595105,0.29669741482031114,0.3012831509113312,545116000,0.0,0.0,0.31199096888303757,0.3144328817130551,0.35681139376334914,0.267170544002726,-0.026667092866710984,0.94126047006484,-0.1635901984678787,0.042735506762740266
2010-06-01,0.2971559621587435,0.3005952639862213,0.28821376100741675,0.28844305872917175,527492000,0.0,0.0,0.3085975140333176,0.3119576604764948,0.3493844070878905,0.2678106209787447,-0.042618022758060925,0.9011458099303535,-0.19047651309166425,0.037789756869572685
2010-06-02,0.2889017194036037,0.29211175187096156,0.28706741904127786,0.2916531562805176,649088000,0.0,0.0,0.3062702476978302,0.310023898172116,0.345215637502701,0.26732485789295934,0.011129051139205481,0.9111747077329492,-0.13762724864465792,0.03754518534746125
2010-06-03,0.2856917434327015,0.2918824838709936,0.2847745794913398,0.2911946177482605,586360000,0.0,0.0,0.3042066663503647,0.308230633369844,0.34165250959804605,0.26676082310268334,-0.0015722049372098867,0.9097421543587907,-0.1241377962651613,0.04006205860270298
2010-06-04,0.2827109620592264,0.28775526724283557,0.2758323292939342,0.27743735909461975,671456000,0.0,0.0,0.30179914832115173,0.30529794058172743,0.33964629685258874,0.26395199978971473,-0.04724420650361738,0.8667621081532182,-0.1478875205482223,0.0407045080497856
2010-06-07,0.27858380320768744,0.2804181035212387,0.2625336959639755,0.2636801302433014,577248000,0.0,0.0,0.298978915810585,0.3013343395971154,0.339407026315499,0.258550805305671,-0.04958679283933953,0.8237821550552353,-0.17621784494476533,0.04076217979378025
2010-06-08,0.26253371743337967,0.26253371743337967,0.24969364152163795,0.25634297728538513,967636000,0.0,0.0,0.2951039642095566,0.2970494479483792,0.3363111059842533,0.2538968224348599,-0.027825960762178692,0.8008596251320853,-0.23214283960753368,0.04029885746002943
